x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16
0.234883572364819 -3.01914613430482 -4.07400939145132 -0.587495449548015 -2.83068236698811 -5.73011931528516 -0.776218764344707 -4.17352601932033 -1.45370191797174 0.0306446411629313 0.187108809357603 1.11694407348667 -4.55229851435974 -0.107844358592441 -2.6430507206503 -2.82490832991253
3.07192795946963 6.08475328048734 5.3640521088392 2.42351371255601 4.800761988177 2.06597346419001 5.49876102621656 6.257062008149 10.6913916840435 -0.114399394184179 -1.71827511410172 4.1860519230841 1.8897715202079 -0.562463925965372 0.623285239876676 -1.97946141094677
2.02943824070968 -0.321912779976556 -5.90177532035727 -7.20059090864414 -3.98097767782637 -4.13533500027981 1.66249043613997 -8.66597100290057 -6.72381343382568 -1.52845056207928 0.523674674471007 -2.35210482192523 -7.19383567569492 -1.72721478951404 0.117596515811335 -1.5046203220044
-3.68649465005149 -3.32229848940326 -3.18850698119034 0.204860925885889 -3.39287455952573 -4.69480454976049 -3.72202818209904 -8.33702982516665 1.8328330380706 -2.59677852199396 -3.54726047414895 -1.23067293433821 1.96157164007117 0.964767556312061 -5.97839481307943 -1.96991500421209
3.80917653709713 2.14153360273429 4.34097014283406 -0.910936327758766 1.88720093078813 2.6972039310861 3.19550257408368 3.67493617196342 2.2306948961091 1.86110405236661 -4.64913512822315 -2.52094040928937 1.57345474220881 0.632244497769333 4.63607756959964 0.70556141530068
-3.15206421495535 -3.09514250700988 -8.07458482588772 -2.47428564112407 -4.19951477203515 -4.11967064395263 1.54313140150766 -2.41733027741485 -3.26919171170123 -3.55556437055052 -0.661846655718479 -3.21243725331654 -2.63281063572213 -2.57817832692059 -4.44837891157453 -2.54628781582027
-6.10732018663092 -1.72901630145495 -6.47543071575953 -1.1429558548218 -4.47888075690195 -3.41383345410475 -0.659020967145636 -2.42417044453699 -2.56812839602321 -2.25763309991638 -3.10763708574334 -1.3690038548945 -2.71384050585461 -3.16753011195517 -5.66380015895792 1.37886048544262
-1.18221287800737 2.70153997173994 4.37710196809848 2.89653232019448 3.76323350313772 2.54810684724894 3.20793801409034 8.01041420998568 4.40955983581901 -0.777575784984523 7.44001595761216 1.61763081986691 8.34083344621003 -0.370541196797254 0.213508266919347 0.458395648271647
4.71169069973579 2.31595461133672 3.28680997523706 9.32398857388378 3.31102883159697 1.98837999809564 2.42529788002751 9.8272598233301 -2.92711445961245 -1.09555038282307 -3.51753822126568 1.57067888307352 6.51024434128273 0.715347648400764 -2.26337392846867 -1.72692833246133
-0.94450712590529 3.80083195034327 3.68558464626234 2.94695206884218 3.66335407541459 -0.0557695616748419 -2.2847383636222 3.23877764072179 5.66312843041388 3.29884229479164 1.96135614290337 -3.74012862857575 5.70191559317477 -0.728145542851441 1.74915505277302 2.37303814234347
0.684055917412318 5.51164996960705 4.73033041507534 1.67271182502592 3.94036157666604 3.50661679926716 -0.313263611672736 4.98024490269937 0.670071169608897 1.97875115229894 7.85144851258342 4.83770129458678 1.70316461527586 1.09268573577986 3.57550141158619 0.722485548319004
6.69495206621068 3.97042790246831 1.75125861016264 4.26922925448663 5.63544313239416 4.5485784165679 3.75897907000556 8.0321107396047 5.2159138273277 -1.47102515236654 2.43954596483922 2.29658660424243 5.82885716153014 -0.48556702944344 6.32941212561104 -4.78164645047666
1.90360711722156 -2.84406840382621 -5.92253474598139 2.79424503770477 -4.61595575117533 -0.546132955397695 -2.3276730122831 -2.02591940656503 -4.98693544844428 0.641546270483273 -1.92889737329869 -1.47250728507526 -3.93201255487417 -1.58303929382261 -7.2782446518359 -3.9921640263233
0.11216242856325 5.1160327899495 3.87911792385218 5.2094170406895 3.8953497597655 5.57646638252991 -2.93575148991576 7.78145652055821 3.31532428567987 0.0797298908872767 -0.676942361012133 9.16443262131035 3.04703601222421 0.41794217432071 3.21428733552595 0.25411057629377
3.67353441280442 4.55275690553012 5.17524016378113 2.0039592551819 3.17055909078102 2.25874337825128 0.405787221851062 2.6844735891293 3.18945244874409 0.324205242344007 0.83745368120551 2.54347835275333 1.13459295834112 0.555482620626216 4.20467670426445 1.48325587873235
3.12337246715134 3.78972394763778 5.76826090690644 2.12032204603467 2.06876100684514 1.72310438283259 0.18696347962766 4.7180766306352 6.8282835979842 -0.0969904833947042 -1.37523332247465 4.16192146957991 2.97885947992265 2.98123731922446 1.57263645294043 0.648562818473009
-1.6379806380086 4.87588610890987 4.24177334379242 5.18394414641048 1.85710677367415 1.66312205600224 2.8336159934195 4.13552209760559 0.480263129121204 -0.281711126230861 3.37833005148388 2.37365465612405 3.20459496709147 0.90644639824702 2.91482222437993 -0.800220376362509
0.182296395498939 -8.11966797277736 -0.508034534449 0.410534061370248 -2.16832980646213 -5.02407022295584 -0.725560449423793 -3.98927124861905 -7.06443620430323 -3.64771025369786 -3.37105289973727 -1.21254126661946 -4.97689177048578 1.75814008476289 -3.3612545832929 0.239243747217834
1.52152009365903 3.38485305545069 3.92206302223774 2.17966812628685 6.35624556940954 3.53329321636693 5.31096738393688 0.103958943044948 6.29737214461395 1.73111616485395 0.829475516067571 3.84992885868344 2.54136801378373 2.5342671218847 4.25490419977708 1.36537434163155
-1.20547274191154 -1.48760653904281 -5.57866003679305 -1.51495729101437 -1.2869869624741 -4.82982459327824 -1.07698372689467 -8.59693233772357 -5.79525524332167 -2.06163656722983 -7.7159645275079 -0.468946268055017 -0.981141417178031 3.33616374878522 -2.8770569711521 1.33141058361386
2.00744218497478 2.63401117338412 4.22483166038757 2.33634389001897 0.812362526146922 2.61416235944911 0.687636768003931 4.26523095538989 0.19576115787775 1.56545494569083 1.50371606916528 5.71378546774632 7.7449976468164 0.815973807415694 2.4268148580843 2.26751015929072
0.878434345448544 2.98444545588705 5.22007151722503 -0.844953857629825 5.98145260852575 4.94378314323163 8.2623661869446 4.30499675297787 -3.74319402909925 1.6025840542564 0.129489438286543 3.91660358921376 -1.19470636096351 -1.66359307762913 3.06215909596814 0.567474057678932
1.41898045214202 3.20189219303655 2.82506485646288 -0.10673818547342 4.3347379846122 6.98226947545773 3.72156392650148 4.36971479933268 4.12269045939608 -0.442795209590891 -0.0675927687350686 1.26486591889692 8.00266115483675 0.581501760178748 3.96139912641503 0.26256853372735
0.849310780042147 3.52410661014426 5.59156013718553 0.43017520943547 3.10783017785358 3.03444467655595 -2.27787318961229 10.4663257972093 10.2633823579395 4.15992690131849 -0.657174687514027 4.26678416292371 1.06683082929596 1.88702939659664 0.575853964029365 0.926290557694284
2.09018653273113 5.76681383114596 3.94407448828126 5.56924421376059 4.03468547315987 5.52672322427125 -1.39977138809906 5.00351461337502 5.39011270826518 1.871904445473 1.61474943727764 7.67852700394224 4.82440320792358 2.08774062114684 0.0959934197890813 2.12224869967821
-3.67257546825147 -3.83906396345296 -1.51842205143105 -1.17095392354757 -2.41086059735676 -2.22955990643577 -2.70753647030524 -6.91362205919311 -1.62252534367985 2.80074079679649 1.40247667015937 -2.13036658596473 -5.12814314349426 -4.28327509563539 -3.02690047406157 -0.340414334469945
1.16753960059414 3.07823815673551 4.9882834977281 1.76297626877202 2.08006316900292 1.74807422773665 7.34112584397293 3.18357944539185 3.74472914670248 0.310313697900729 -1.08768321008261 -2.21415961921121 2.46448557716086 -1.08581641255824 3.71370367923329 0.127975035159057
-0.488543819723589 3.61107063749904 6.04816402461578 3.24132240498736 2.87742272764773 2.70862593200601 6.48141559554836 2.91831429397684 0.83362821403583 0.574656135257653 3.06455440506721 2.21917806488322 4.27404043884646 -0.410562474245735 1.37744298716887 -2.08798148531516
0.701543162457033 -3.51611583282527 -4.11113047136251 2.22230590444271 -6.79500852785732 -0.17772971686438 3.4594595781913 -4.64335492170135 -6.75266573748384 0.725185963310728 0.356334729316107 -4.50209249887661 -3.65537739902972 3.16238938691288 -0.333287793797485 -1.38973614710692
0.696019241486465 -1.22555192607014 -5.91147364040444 -2.76441070425432 -5.54686884462845 -5.7826456877666 -3.0555882797847 -6.35561745082648 -5.14767859475593 3.2730498010522 -2.66325259658712 -2.50107513232622 -2.38409661462071 0.498841539410949 -0.389242293292684 1.90084272718358
5.88473093096345 3.16997737645304 3.05218938215245 0.861663433951388 3.73079749693694 6.8750376747076 4.79341199180361 9.51202942699916 2.77782307417544 0.356540118752542 0.0729704961169544 3.58321761344274 5.48636694466026 0.850417815307502 -1.96710589117763 -0.488740773911876
-2.40625556696144 6.06747511044208 4.56241134716205 3.25296561187139 4.54420106532046 2.34000013866999 -3.36529060522329 3.75898664120064 7.12635076714362 3.44755649744624 -0.679590201174532 2.07465542602955 3.97459598164866 1.40664899075133 4.96181809497453 -0.0471581779175659
1.54507792643058 2.29644436517354 3.18663068104339 3.09327401863785 1.81042819023282 6.22057256832758 0.630125347823684 3.37384717223089 2.81447457564306 2.37666100457228 4.73882600092444 -0.334826289255914 2.3986797381313 0.111780557421129 3.51101130665929 -1.41326389996493
-1.53368534056363 -6.3186486921127 -3.50248881442381 0.0398124261986039 -5.2194310793862 -2.50317553932188 -3.09735752080564 -2.71975789452549 1.07317345863364 -1.59056374688263 -6.75970682166179 -3.60080464766814 -2.98607476869441 -2.8001489392889 -7.07162178258175 1.58277845496215
1.04320677814599 0.929550097900361 -4.31574291910881 -4.30876560710359 -4.58783720483404 -5.66414266318893 -6.49678723256529 -4.26023617915833 1.465724549599 0.412790954564823 0.350618684040574 0.781936836837102 -5.80678493382746 -1.7182637781949 -5.58103059022951 -1.30516980697069
6.65789673942932 4.70714586875915 5.71546128997255 4.33277818514502 6.9714426564721 4.66770781715944 5.56222896101296 4.46051065595944 6.0014885866969 -0.127864368991335 6.51810134205894 6.45594018884662 4.02319846919588 0.878999048052314 2.32486528394541 0.46155593018661
-2.54914228359736 -3.19279732775238 -5.73900031131539 -5.19777425727598 -1.92975205134355 -6.95913029751821 -2.0065169648002 -0.019854336525881 0.622462188700499 1.31504557852669 0.520312147186705 -1.22171805394669 -4.51565115098238 -0.133673568819638 -5.67884175238314 -0.71349057522274
2.69951162791651 4.1235409213457 2.8117840088491 -1.06778660792738 6.6550969532237 2.42745345063054 5.91685595220479 -1.06302737192597 4.35385434410877 1.5476636010603 4.15758562040521 -2.50127230537248 -0.229954455886755 0.93542937181994 3.63015532115574 -1.5526712813755
2.21590919210796 2.55450374193693 4.6024174396359 -0.553478735981156 3.25722527461298 3.73453761309967 2.71183749051726 9.85773910035306 4.13385470440043 1.61985249665297 -1.65771329021548 6.40720643227825 0.581310542626765 0.800186334627959 5.54389581853507 -0.278173340473157
3.44591455411761 6.34736985805266 6.10199025980663 4.95173739591929 2.21857328548039 2.99923924035201 -2.32099509777258 8.14778642026397 -1.36053831913622 2.75522144414613 -3.91714896859162 3.35149839485932 6.06729791658326 -0.871275016337677 2.55693013880304 1.2061848352324
-0.688034447526244 4.53635960763043 2.05790969064346 2.66935900238895 3.14731435105934 2.20411827502918 3.32855445854083 6.72087324709174 1.1930007792569 -0.346152924878166 -1.87348374161733 -2.27817684838942 6.58629053019501 -0.0930796029864648 3.23046154392083 0.534482506248122
-1.15192810645359 1.08401651892232 3.50850118728097 1.4641183177672 5.12489350939471 4.17727550781328 3.08981937135291 -5.16586942213254 3.22627767780948 3.03583875557518 5.86132271122027 -3.99461074022456 2.41678551702333 1.72994746322165 2.82164726859042 1.00679044927672
-0.483935775585376 -0.765818855138966 -1.29319204578963 -2.02518262242961 -2.7384605049408 -0.8468847900016 -0.122275508834818 -3.49186396544324 -6.41784644290843 2.44192219345309 1.26959806511393 -2.81346641683113 -0.465825445248445 0.855316439722556 -0.424550217172427 -3.24782344287341
3.76043395491086 -3.3263418948842 -4.83895890157901 -1.42979204589899 -6.61189020877399 -4.3747604413135 2.94079578354651 -8.75395412384166 -10.8492657157998 -2.20662503052973 0.468369705728594 -0.90015890437037 -4.77302604118902 -1.15828953026255 -0.312477403605927 1.69038090982967
-1.00846941346769 6.57619977098209 4.75362583327908 -1.33069839573815 1.56364792195229 1.19283668589854 1.3731407741496 1.66821907357842 0.0110871909881061 2.6924452850734 1.06031807232985 4.13588524302134 1.56012792792714 1.92045905963239 0.858189078703654 4.69960920000903
1.0946541124003 3.77281250444499 5.00360086070232 -0.227426603126703 3.67614526503773 3.91841595375441 9.29005693206059 7.08994372452823 4.32897699601493 -2.38113173038304 -2.18750666206715 2.77963565790341 0.96671141171778 -1.4862661941656 0.943447320140241 -2.19701810744717
2.32061868903454 4.29341882425296 4.33772013274572 4.38874341025734 3.25276370623596 -0.413168343755884 0.579408125101758 5.80304730374578 0.245044580601872 1.19142507554732 3.47093453217803 -7.21408948259637 8.34430460538808 -0.234422054186196 4.59448359986245 0.19566206526242
4.49060339008651 4.09902758585514 3.39213990128017 6.40201426830617 2.75205927148583 2.06290103550306 5.85432941922903 -0.364648310141697 2.3633670918695 -0.92862500142214 -0.114264909165656 2.06530071724492 3.66456217679857 -1.05562333816109 4.26110437315835 -1.46003747411313
-1.57765616459903 -5.43052752176258 -5.64831635185862 -0.570844350334601 -1.160872132187 -6.20969808207817 -0.630279714664479 -5.31500926586989 -3.95445884038882 -4.17128018123203 -4.93415534082877 0.456645652755229 -3.85134724549879 -0.636379579507505 -8.42761197726352 0.802729830384
4.46268577983674 5.06032672365717 2.91164435001402 4.11338721722599 3.06182159962764 1.59416393534211 -2.67706775613079 0.775955342339831 1.43786352519773 1.22384504224875 6.74225724450548 -3.07545476836739 6.20567878800195 2.05938472904634 0.860318751946299 2.31039354485255
