x1 x2 x3 x4 x5
34.9967499239383 5.88642007136735 13.7160133602586 -34.9678472889863 -5.65771464010188
26.9557855776837 0.779452499433208 8.54839451465333 8.68843648961174 -42.7771147335456
33.2646427429245 9.51373655194456 9.26304353572299 -34.1540877582846 -4.46478282434331
-15.8538020431732 -6.92473881807763 -16.9530198835006 -20.6497890492205 -14.4543333633818
-9.19312852777814 -3.83956581239368 -16.6129358621049 -19.0673679301124 -17.2323806220677
-7.84471775643245 -3.36590356247506 -16.2369632839951 -15.7998710530278 -14.4205623686242
27.5587612749835 -46.4275878959886 14.8473027058338 -3.46332698318246 -11.3617701266661
23.1634933152374 -49.5449595609824 9.55830873692642 -2.36908118645203 -7.5841071726272
26.1309195806551 2.98751793469861 13.3289298684407 11.1077671849813 -40.9993354911006
36.5714660947838 -1.53333072250546 11.9419807008842 -33.3855370312888 -4.77899476096052
40.6160932096571 4.78088827654403 17.2299187295817 -31.4552705955523 -7.65325980850722
25.4066973462301 5.53756709379485 13.2402365399106 11.9559913205362 -44.1775790095445
25.6628347662871 4.11739187150753 8.07070113150286 11.436674552837 -43.118096511712
24.1318180368023 4.42640486658145 12.6361645810345 10.2660841358137 -42.2874573878264
22.8681102797306 -46.5205902845198 11.2434977232745 -1.86077143057862 -9.1636661066329
28.6845952981049 4.13501882657882 6.28902779227382 5.83140412027716 -45.3017280192262
27.0849731391533 -46.7758803413664 10.1039173268562 -3.69143580283882 -9.91119701245205
35.4977758938831 4.85365201034281 14.9899248334764 -35.2980709371668 -5.2234699009017
39.2721271059498 12.1526582310103 17.587566037079 -30.9406937150486 -1.82783759472099
26.4767867005706 6.28736472553415 9.78134919964586 7.77946931578874 -42.8031694066934
-12.4289480055731 -7.21442621856264 -17.718910419994 -19.0364186945493 -13.8739584842627
26.8989558397014 7.22631042280133 12.4232950309732 10.3735744164633 -44.8777761391317
-10.1979505930243 -5.55469548554837 -15.1493437343195 -17.4044905408725 -15.4320603213125
25.1739105781916 2.33209432786246 11.5938052093869 10.5072420888879 -41.8274297928936
-5.52669099494084 -5.6308664929719 -14.9797718964363 -15.4478185866607 -11.9945793378088
23.7512573344089 -40.6434066736001 14.5488062404612 -4.6336780937879 -9.35987886115212
