x1 x2 x3 x4
6.1689053353043 0.66849866195187 0.186765822684551 2.89134056254354
5.36611030583363 5.50580379881306 3.47716623828894 -15.2179807264411
-1.61286011615028 -3.71542151402263 -3.42122679381645 -1.84904155380433
5.00878092219505 1.17092319017675 2.55543309824319 5.32750780461389
5.1935209824393 6.0871230227802 3.28530332915903 1.83402866274951
3.96170427345221 -1.03236439026225 0.206217890475062 5.09742376575943
5.5138517229151 0.288719074872945 0.278562479770344 3.64107538402985
3.63831383247536 1.42729875818702 -0.76898441401881 4.19093478658672
6.51542474652159 2.77573752898593 0.181929784219372 4.4208792239209
-5.87649288452041 -2.92500238763415 0.38683367073436 -4.48216532882222
6.61807924003273 2.3638332934293 -0.0147730095914487 3.6171290092426
1.35802111093018 -2.18658151244464 7.46040277595204 6.31128587232597
0.486798979433513 -2.5143705519061 -3.44620138604123 -6.03074178309349
-2.28645485058767 4.55727095467132 -0.412478361814922 4.36895986745161
5.04026753142681 -0.874435561073402 -12.191740145754 -7.01268238433191
-2.81043935272004 -4.82186730355431 -5.09501256621375 -2.02983994507863
-3.97672105400845 -4.0327254818451 -2.70028103506371 -5.57313640329361
-7.00194312979233 -4.25951003908199 -4.27181813442288 -5.10660894545936
7.15342704197273 3.82165739452595 -2.22526868245402 -11.8584065612779
-7.86717544700604 -0.398030095450696 2.88374384398702 -6.25691835373311
1.0707567964326 10.5257713442849 -1.38858704713518 3.35456229740514
-5.86082128448131 -4.57720118572822 -3.05972583151049 -7.47730757272133
9.07122441106471 3.8367661822697 -1.49816398006087 -13.7121161014467
-3.11662767892024 -3.31514397640761 -0.0247243528263807 -8.37827147912322
10.1318132931601 -0.714479439183722 2.2408728328807 -9.09754186358168
5.35027946901762 3.30629852012118 -13.5007818200532 -4.85649059295932
-14.4083741084567 -4.63681219811795 6.71258097119922 -9.8408517826146
0.590315480525109 1.98037686449003 -19.0639209065238 -6.21770129607676
-1.50212749268053 -7.11370602280483 -4.92404660126164 -5.78904689791054
4.42781576301935 -0.732057315863923 -10.9495890977552 -2.99707563034137
4.866394309714 4.89603949423806 -16.3086152775012 -3.30644981742901
6.83144869669237 4.43124769475813 1.68946499817685 5.44672360095389
3.36757089265481 -1.52334636365293 -12.8459119997067 -3.65702000465713
-10.1066511866561 -1.6482645905694 -0.162215283718038 -2.4464906195629
-10.1083809790472 -4.72126464941437 -0.435689705209845 -6.87971117151079
7.71455801765567 0.93546244008308 -1.67763815898001 4.45859311455522
6.45391509444059 1.37974059644549 1.2748000259385 5.70121820544654
6.51882581073 3.45228318327861 1.29472047636282 -9.25183620779607
4.43691739084555 0.418748974105554 2.05963918545267 3.22843728569903
-6.81095126283618 -6.66558056730349 -0.597359626959594 -0.222382625272094
4.009597878663 0.158554946810257 -14.1304561030934 -2.69446622351638
6.86896479095741 2.94503504684557 0.554287401473139 5.25627156683633
-3.52880872277265 -8.88353746483947 -0.782707962648421 -4.07566077397773
5.63773999905562 5.32622267878508 2.19560835573535 -15.5571399433483
4.53001889098225 -1.54299070882146 -18.2713945717002 -2.75307026138792
0.708611117872961 4.74722536348245 3.1626353679364 4.98679886610394
4.38317431232221 0.765551366728291 -12.0792208435968 1.02747760737512
6.6120543119845 3.08075361526509 -14.9661939485932 -1.93463245302781
2.06685567987658 5.42434308755729 -16.1663314800513 -3.95328866078913
7.156387616657 2.38189317534859 0.542805371433925 4.34577289800881
-4.13525426747032 -5.38325013132273 2.65619532694139 -6.04338633158678
4.22825463908428 2.76275055682601 -10.2871006104306 -4.33227958691111
6.95672788575294 7.6927861829298 -2.90638297775672 5.59682545668799
3.38117247126942 9.40605755206453 1.49236489140601 2.08412623058862
3.63124890771439 5.08735488711138 -9.80948483174056 -2.08970503519109
-5.00126707656325 -5.18720970619292 -0.792794330620713 -6.17217979120937
5.38181460751393 6.71306543462658 0.748466643343421 -17.2028991780005
5.35295323596336 -1.82971200404653 -15.1795416593296 -5.49418190677925
3.7602159205562 8.64481572844058 2.36905728532379 4.25157511334627
5.90878534946287 5.15068206006473 5.76083528259879 3.9129370372648
9.3222976816981 1.10613398331147 3.24185594904521 -11.9546163278907
-1.78064820744835 -3.92553568705535 1.82215595472364 -7.16269161055501
-2.36730462613069 -5.34919282250701 -4.49854032825988 -8.67827478712288
-4.73464444823669 -5.82719213617211 0.99929194823396 -6.11414281131046
6.8553141013036 4.81340024465857 -15.7758182692787 -4.69115422607413
6.87957983706132 1.47454142820631 4.14192502519722 7.88418828138799
-2.75429153372886 -4.66533934487395 -0.765701789130142 0.192939217314157
9.71249514182831 7.00284093442978 4.68933045648319 -16.2855361996597
4.01597508318296 2.57851788619989 -13.216516164417 -3.05356176837153
7.63693829765938 1.73182771196324 3.17064269867185 -13.8595883898629
7.12718512107576 6.24666076808807 -2.11498517025629 -14.2834701675466
-2.02194471724052 -7.15831504168641 -3.32312751199767 -8.12711778709246
9.62628048012204 5.82290328086591 1.7845947504102 -11.4110527523676
6.94310500436247 1.03192459117829 -2.18346990564411 -11.384966525635
1.26930011112814 7.69623368834319 3.09813824777426 5.6075188833579
-7.59224200759328 -3.81879910516904 0.669606850965262 -5.74816727851385
2.00184187714587 1.72543411639877 -0.0540858356743505 6.82030937928889
8.56240601398389 0.925317309396374 2.03190307559178 -9.89449767502609
0.35777304105108 -4.57418327877088 -3.50205830260867 -2.19783413813634
-2.36634308092786 -4.47843419093133 3.95440540424663 -0.467233839610556
6.59663857497067 3.05408458114545 -12.9281999654467 -5.59389742055392
3.46385131522661 0.948876837174307 -10.3461448186946 -4.3267565778848
8.29714231161734 2.3516395331983 -0.170503661987081 -14.4876752876166
5.39033780532343 5.68297884728223 -1.09312476306945 5.50467873210102
7.05435815207268 1.66742457140944 -8.80595290745358 -4.2139887196182
7.89262842480751 3.38554342523228 -2.73663619212463 -7.76361411448304
-2.87307078374944 -4.56238854419382 -4.38239894631265 -5.19250823313495
5.04884433662052 3.42486612962343 -0.792011932254033 5.43844600336709
6.16485518912156 5.35264598642549 -11.3803543727311 -1.55737861714665
7.49943905738992 0.133116561140285 0.807827109150952 4.66107092512725
-5.2745476847311 -6.4362326264424 -3.47362864949534 -5.47144784087726
-8.59150206379193 -1.22215471611739 3.61176112991879 -10.4121320665913
-7.62610266184795 -5.91383764569695 0.760098657997844 -2.52303209398264
3.50174610239641 0.194777379591125 -0.935129101788465 5.5974207007493
-3.42817436910184 -6.49205034335566 -6.70225579938999 -3.31771999374844
1.44060460301579 -3.59876942559443 -15.3329269189643 -5.58225475846123
-6.48799654324953 -4.49189577901969 -1.36736619649873 -3.7764279413472
7.37486182143314 2.78897798725083 1.83058944509264 3.31004575493665
-2.77110926548453 -7.09455002009337 -0.0133525203704012 -1.62191104274101
6.543901102073 1.386435110423 -1.09141171191428 -12.9397769048357
4.59313172612728 2.13950072705575 -14.2506695466843 -2.65147088181812
8.05760973005983 3.76757396485271 2.32674443313418 -8.1888964929955
-3.65041709980558 -4.11083112121691 -5.23346607024484 -1.6068441960523
5.67517044286425 6.80908858965194 1.49053950771552 3.58281628221287
9.30999088502009 2.12805991429795 1.51911367304381 -12.246068157276
2.89511057750071 1.34253837162226 3.36740162801057 7.62231415502887
8.27799691734295 -0.267062583522249 2.4537388051823 -12.129677314544
5.157536635112 7.48946365080494 -15.2515199742287 0.0734229444584407
5.12037492000004 -1.04882192603983 -13.3467620120365 -4.37751064283431
-8.92486785044871 -2.57171040595682 1.0635184822104 -2.80023589768157
5.02374303356822 -1.49264673290225 1.43424192596786 -7.62163825259302
3.57129979536645 1.03210444994265 -16.7735966538656 -4.3144648418484
-4.45637539745026 -3.38089406820045 0.593361733901297 1.30925417485175
10.3058267539033 6.97256480828542 -1.03487525408185 4.63527920147422
5.48061836840361 -0.598295960457899 -8.98989228459697 -2.08542224266679
4.54448856915811 -2.75567858702819 -6.11664650846215 -3.71117759480524
5.19051670679407 -6.47082884316244 -4.69939063214225 -2.72236133353526
8.80545138440003 4.98409739094864 -0.0189290312117951 -10.3174879906438
-0.727020416070729 -4.90941183212588 -2.06622356818266 -9.78978357838932
7.12775687051896 2.01641448091897 2.16382085543357 3.57517694682529
-0.413100787908218 -3.4495854918273 -3.71175442942822 -3.34447036049843
-2.64849177432991 -5.5387870488189 -3.98848450164505 -1.96257040676708
0.569511662913432 -2.09579906686779 -2.76037147038181 -8.51959042602533
3.52730133225377 3.38531156045315 -0.588393377151157 6.72031806371388
7.84399051677123 4.77438997813154 0.0958309009974805 5.88584509851354
-1.62012175080018 -1.37022169018903 0.735658809840002 -4.19951908578378
2.37817894662102 6.55746815673585 -1.31257862957875 3.63683922586852
1.2518290577507 -0.385806111946948 -13.2766480421308 -4.55147958508171
8.72112440281021 3.09426268532853 0.238929017715163 5.49644319833636
11.3499387379499 4.95116726634617 0.71660021733691 -7.5377702542606
-2.15237371935528 -4.5162872427154 -4.11886766335709 -4.73324026371138
2.19364553487464 5.6983049870926 -11.525003019983 -6.55275472891771
-7.6464042839282 -4.21074950997446 -2.71651216047044 -4.00276498181516
-3.90987306294956 -4.02393443877742 -3.3629383010977 -0.114924102111841
-6.22338405303981 -4.16426088419193 1.38230100623805 -5.75876063031592
