x1 x2 x3 x4
3.533950595102 6.39665586626895 1.40392444939626 6.4681671979345
0.296123073531882 -0.373486047280457 8.03677486898524 5.15986720594682
-4.26551203330943 -1.19005517590234 -2.64604571523603 -2.24819818407232
-5.13200398625929 1.23068360509158 -5.37272699313752 -9.50964852922631
-0.773657122627808 -3.94068032698028 -3.46712653567507 -4.19321324270388
1.25244709710805 3.60343096051446 1.16933120600151 7.92875603378614
1.09845506967394 0.40600181822959 8.77555211413794 2.00784182806221
2.30127505915246 8.54377640188331 2.96134897573913 3.49306625580045
7.83607398253882 -1.98049794444546 3.61055194971596 3.32618158009289
-3.6012570704978 -1.60507596399601 -3.86347766484738 -7.00621537709188
-2.25123188546701 1.26508666734268 4.03457611875468 2.27995112634127
-3.97383940395146 -2.91617434757789 -3.76019745138361 -1.16521838653871
-1.25084488955478 -4.58299332514555 -3.20635316360965 -4.83562880114508
2.27225119418504 0.359826447369013 4.09578540441214 4.47733617928305
5.25934287504039 -0.177264252242322 2.15952952749775 2.57239398615846
5.10176807402043 9.60708008215397 3.28484787499396 7.20430840746481
3.74663480209773 2.70671811927973 6.05552958195721 7.79139465868891
0.663162909504388 -0.253926885484216 1.63952395276012 1.28218008484364
3.89278661307556 0.987202024362188 1.02944345816832 7.96624736042629
2.67340511332728 5.13016480698725 0.577884226335764 1.8771890880435
-0.192698278983706 -5.20872894651458 -6.08101223598388 -2.60848869031285
0.706747744887426 0.996102437914593 5.10659402326828 1.13496223272232
-4.05839871268334 -2.44720340799978 -1.27725821265412 -11.4855195637924
0.499509978674185 2.86977885405393 2.76401868986557 4.45019313596989
5.84671356505182 -0.727613326724867 1.68186172607564 4.5395030019132
2.58420265230965 5.84386557455698 2.49080412530949 8.13967939809396
3.76832236486126 -0.488684403799644 6.12318623702708 3.44256499543738
0.571076556458813 -1.05600513109382 -1.93574861815218 -7.74365285368652
3.06931060383717 3.47789927548244 2.6445451865519 3.10671977611129
-3.94591848265873 -2.3422496693257 -7.01308697148355 -1.53793494812714
-4.05874509759009 -1.56408656582037 -2.84273759075264 -4.32454760696719
7.12791993882825 1.82651135473397 1.55233698030003 5.6957063909012
12.1455860224322 -0.524123420096395 1.91049026431272 6.67749130655953
4.48929241350347 2.98950435925399 6.8532000060521 4.16944621153351
-2.83291938312289 -6.36348321072839 -4.30549945914983 1.76130869472824
-4.00138190038087 -5.39945368266856 -2.64707106569847 -2.38858197976349
1.53417906517675 -0.0144728132615541 -6.48819024540442 -5.25166374363209
4.38761847220421 1.50219990963191 2.14813992443672 2.00356255461524
-1.94361901288854 1.56905250802606 3.72997718171709 4.94981990521026
-3.71483637493678 -6.47829073924667 -5.08500179439514 -5.72620810649284
-3.23342483287031 -5.85135993238739 -1.14652703827219 -5.05886874471516
4.28215172131732 1.57349110792558 5.10068906650871 2.49678434863523
10.3938499678802 2.97742227259683 4.0018427813495 4.21624690902646
-7.09041788789959 -1.4683734166936 -2.60332979506887 -3.0467465257946
4.36835805049468 -0.92313548808806 4.20896625282708 3.97657059208811
-2.48951767102618 -3.23282541064043 -5.84694485851941 0.803434689584497
-6.38099259853236 2.01524145825904 -4.38810137551578 -9.49989053770281
2.58789199496745 1.00859759651373 4.23417532279031 0.334755057199404
-3.25758620178345 -5.40352667758586 0.353725132089997 -4.6312599007448
-4.33030614286879 -6.69071698514151 -0.187702363748265 1.49400101422938
-3.77429762732511 -5.80910833248218 -2.39398363513312 -3.57964502805854
-7.24381713701554 3.49388154654807 -10.366237651376 -5.17365808865458
-1.92385621492567 4.5072363004379 3.63610581957083 4.63679604042665
-7.30113818193261 6.93326628949206 7.25133664659405 7.47414783591184
3.35193771661567 5.43492996612256 7.90056548409501 7.0896269566881
8.91911329449968 2.37382837352311 1.07690644271598 2.51368761383732
6.6772899920101 1.65215609630865 5.27942796730308 4.13160745991533
3.74181190898688 -0.130449651354209 2.2984193874209 3.79766715158946
4.810192799283 1.28224029774358 8.30651857984252 3.60226965915078
-2.85594920125307 -6.49827188166832 -5.55376156074301 -3.54702148151322
4.457309060233 4.7558907312977 3.02279934627074 4.62680067704787
0.114662297087349 -1.27305454324106 -3.82411192900874 -8.46133801897048
-5.78607978003197 -1.47609781384475 -7.17185737656702 -4.22974997671133
0.610188059687658 -1.72991162365492 -6.144920429219 -3.90370216254033
0.404792725869932 2.7270916245646 3.98569632879341 5.87778613465139
1.50099083122126 -0.176601648138482 5.79579258975732 3.43774727187469
3.16253043260916 4.40308710005382 6.55058098228266 0.76139037569319
0.60222595850449 1.62014456285679 7.95694796175674 2.75221295908537
2.1413070187016 4.19786313642228 5.74936470121118 4.26258793852682
-0.991045316091824 0.22621586105608 -5.46763671189406 -8.28369332720584
-6.72699198112936 0.655505839317183 -5.56298453646243 1.99699712705438
0.80000525508877 2.97110279963025 4.29711089977306 4.99811519809838
-4.57998277603116 -1.35726441036573 -5.86204937320404 -0.78277823544439
4.15799634929299 1.14982433286322 3.22416106772934 5.86431514824203
3.47846562562881 4.97441930717172 4.20856809135066 3.67796564843732
1.4959802081556 0.61367204382644 0.663140700419937 6.09852557948588
3.73630859244617 2.4761703769214 1.99040105405545 5.14383315706275
-4.03368107317767 2.21258936285292 5.80258546554429 2.86144763129663
-2.08961913993887 -4.04002567747504 -3.52088089549048 -10.013108923958
-7.32075826392297 -3.10125101928667 -0.848624912282707 -4.31479372835172
4.51028960781141 2.48185075869822 3.94508975324323 8.16847786777841
-1.94183758860336 0.65650815615972 -4.64457044627887 -4.97974689505166
4.70039277976781 2.05814537896104 6.41342919972146 3.99292050846364
-5.26968898490234 -2.96690033560914 -2.96277233960939 -4.86863509729742
-3.85400841211626 -2.29890907537106 -3.34577236443015 -2.92917155311162
1.07214146740081 5.05744390354426 3.96506441095298 8.49595253803532
-1.84107651600204 -4.84131681985951 -3.60293196475794 -0.604348319031729
3.43125211617913 3.82500811737793 4.7496766891121 1.28170842213068
0.809122162995542 4.25917114501659 8.24362965491668 7.58231935369406
0.818217364583726 2.09047931780744 2.89444004230047 7.2793197930954
1.43862984702566 0.582298759017287 3.53140109518695 2.58946688139749
12.2107820290593 8.49776295498367 5.34494166652498 1.83681080325194
2.99352653204994 7.05711839568919 3.7280950271682 5.04555610898929
-3.33631765477122 -4.4272313246419 0.0917023481782504 -0.261755016757876
7.18536566745132 3.72952260430564 1.2295794895241 3.01584610449399
8.3062340553029 3.37239818950223 1.81922243897527 4.75808866600489
1.07613711936697 3.33548097591712 5.79783715008654 2.52997782958932
-6.5201596112753 -2.83419050376511 -0.151518350498014 -3.48109113517545
2.72424678354892 5.17404932643815 3.2131251292485 5.88526104123134
-9.34910356240955 -1.72959448165178 0.62477584592843 1.60499508219497
-7.63331830858994 -2.97873724598498 -5.03199094068496 0.878894966938929
-4.09268184611462 0.442124776882023 -3.37533461509816 -5.92279075315958
-3.80453690159683 -0.104279359784358 -5.78525675984744 -1.38141085012878
-9.41324960104411 -1.75590646916519 -2.67203524304126 -5.84644363759505
-0.650570179480285 1.12316761055798 4.82951503675814 2.78645915598248
3.71721713013261 2.40116273917744 2.38701948510579 5.8372906198964
-1.79296267970641 -1.55929517119672 0.500886559647308 -6.76815155853118
8.05468058785441 -0.360377321729169 1.04120791439433 7.25386614376004
7.73490407664084 2.77655039842244 4.41207415193944 5.69144945629726
2.78108246541176 1.35771922802794 7.05551419771307 4.17022341651134
-5.33917431538327 -6.42107950016179 -2.03279126196151 -3.34371556407383
2.08129572591725 1.27348655687536 4.69410829535604 5.93484297157089
2.56088478728623 1.98666857285325 3.89988924103297 2.14103721834741
