x1 x2 x3 x4 x5
6.56434022414774 20.5175054421544 7.9689623529943 15.5732276376537 11.2923282054653
8.02292780973772 15.9288647367674 5.91475008190781 14.3934515272289 7.8066649967359
10.376632582378 15.0154329140574 5.10031113655201 16.919774478856 12.5481656743038
3.84235770163483 15.7659698190313 7.94847662904143 15.6051062816664 9.78320135636162
7.29607296523149 19.340571869185 9.69388542351278 16.2955120455188 7.59670631583638
3.98298751219687 18.061491198748 8.60876048575103 16.4642332294426 6.93471425779327
-13.7335446673775 -11.1393465393171 -5.13259358906869 -20.2672953476581 -10.6723889094589
-12.1151744150968 -18.4816130302318 -5.07251613539613 -16.3227498275917 -10.029381142834
9.23072289355074 18.235580321197 7.73418909385156 15.5289345611125 10.2059324757041
-12.609941081313 -15.6378268926585 -7.69961456872928 -17.3236048780374 -10.8989643587872
10.8452780776729 16.1729548909329 4.2897200321266 14.5174646869016 9.66004408813322
5.85703647734566 19.936625391742 5.47938438749151 17.0532784170359 8.90913451622975
8.32219232444399 16.3821869459019 6.33755777195094 11.2891500743108 7.56729259059282
10.7181773550134 13.096573048615 6.89641756350941 15.693704759837 9.11755200123488
4.76032166569884 17.8331008266681 4.2320872960407 14.4774517411981 13.2857528636964
-7.92321143047756 -19.322810016727 -4.38007290274544 -10.8711864299167 -11.9355321077928
8.6456438384826 20.4480313122249 12.5302971394066 16.820105864023 5.51297778410514
-11.4937189600988 -12.6418981528353 -5.10005574028291 -15.4792924754694 -8.63105967177146
8.66988678764036 15.1753773629676 8.49352936579114 14.3131127632862 6.92887534276419
5.63859707328771 18.5570397575677 7.24610145507965 13.936290894695 11.1699039893563
6.23961670700194 17.5447397580691 3.31912888387732 16.7959772529292 9.04727881572613
9.06945288913342 14.0157822076776 7.46154521118407 15.5130395479052 9.66600285937876
-6.88797105541254 -15.1565303581119 -11.4490042739139 -12.6733057366096 -7.54837605368354
9.43322636223878 21.3870267736418 2.22637202427417 16.5737370185083 7.18517403159957
-6.49586406065276 -17.462944311248 -9.09660605259494 -13.9551946406467 -9.88836845869312
10.6717475772966 20.8972155893623 8.69388285750465 13.056964177066 9.60850439136267
6.12475517243518 14.7660609279287 4.7833862090107 12.7063601301695 12.928486347847
-8.64734667697608 -13.9198044583728 -7.31981019926864 -9.73066542931251 -10.9892444705863
-11.4687169933381 -17.1955862729952 -3.87692822881327 -10.5732910427902 -10.9432913935599
-10.9706214450179 -13.3814544727706 -4.97743401778828 -10.4182814405799 -10.2129584092379
-10.1140440323327 -14.8713304736324 -3.90903885625944 -17.0111514203998 -9.11994450535412
6.72065976622006 14.434675218658 8.86154130540479 12.024070825498 16.4952537283104
-4.84652836692657 -15.3410206795919 -4.03567461758966 -15.469052880011 -11.3912539533518
-13.043684440317 -18.2849228813601 -4.95213059592444 -15.788073930981 -12.6468189818558
-7.58801888225645 -13.8116108725896 -8.249619136746 -14.816193753876 -7.6627571281904
7.92827853870279 15.8912487793716 6.51397647741834 13.6704341184367 11.9991702805082
8.07604002155436 11.8858905449347 5.38297949560345 15.2899355537981 7.13303762198401
4.89672464020669 13.5660058108873 5.35957090006323 14.1506616371444 10.2767281373989
-5.20610719691066 -12.0848975684392 -6.26698892629247 -21.8940227001737 -9.80546256585779
-10.32743382006 -15.5641838670809 -11.8915068687292 -14.7963434822567 -7.53249095497157
-8.58838865600167 -18.8117401440143 -7.24285959640684 -15.1413145891551 -10.7385331383762
9.92553928192547 11.8442361203607 6.41366983916048 13.9869859141926 8.85859229070744
8.06172314188489 16.445855422233 -3.30392474960039 16.9523324666688 7.85816497068145
-10.4529923321206 -17.0743698921797 -7.52796770076867 -10.1136428155234 -9.38964797879577
-4.81597787159134 -16.7759094679549 -7.28195047658324 -11.5872520353767 -8.74722513703182
-7.38905082206557 -16.0802159792394 -9.25817844221195 -15.7408869291173 -9.31859178254805
-6.38271652537607 -17.1047501178976 -2.72255486985043 -14.4096581091709 -9.3883906121496
4.41875716669128 15.5833451157761 4.55573549375858 13.165513747849 12.999164097164
6.60736911319758 16.3872516553957 7.72304461654228 13.2937625244487 8.17814843569408
-5.94629677558994 -14.5477670814434 -9.8347538141207 -16.2214339245527 -8.71111284397885
9.72728598532759 15.9400438420439 5.330943041447 12.2225432201202 9.4693544794876
9.09035645447193 15.8631695444521 6.53449552578168 13.2714106431776 6.26568307250932
3.35009637524215 15.545526291463 4.22027881581822 15.7977733587052 11.6638681495198
8.93323321877177 21.1578837068449 5.12460089649924 11.6508905111599 12.2331459431412
-11.4584963964144 -18.731476773367 -6.56326246769692 -19.2505811942112 -9.84895059547662
4.40051241550175 18.9716637246148 2.9713878047911 12.1692733982573 7.92927954152835
-9.34013871468955 -13.8768307440587 -3.49480556630536 -15.1737127430107 -10.0063821045101
8.52097247629878 18.6942022896324 10.3166767001524 13.8597088614031 8.87243919392759
-8.10142176670126 -15.59960339729 -4.63981177013156 -14.5981855552246 -9.42312356098288
6.21156158084937 12.6699185851286 4.52063300157856 15.766025795431 8.90909614488476
8.15777594168935 14.3265075716492 5.81288281709348 13.6180119175202 12.7971574648879
-10.8305003428211 -13.8529938554902 -3.9897298952778 -15.3856775002718 -9.30016347068914
-8.65673631760057 -14.9167905279058 -5.11188964999012 -19.0778934693349 -6.14070772362846
9.03242455811277 16.7436210148075 5.19767963361036 14.1086215736613 9.78408340817684
11.2528676611068 18.5107923500518 2.48988770239766 14.3751990616767 10.5787131616865
8.44180364675038 16.0223164904353 9.02564847320208 11.4887413508971 8.32516213222976
7.11972014530895 17.6626378261878 5.32098938702768 15.1827366290118 9.38231679649674
-7.94167177842937 -15.1436638869259 -7.70952819872219 -13.7779865620366 -11.265035143712
-6.80118883992404 -12.8382429551171 -6.45732097528329 -21.106616115724 -9.69990454588721
6.98098316691859 18.4820938153404 4.75597898869721 14.1813784990846 7.45760414893702
12.7764607863992 17.1026096611077 3.01160514221829 11.8060708747272 10.9230721009387
4.62212872914056 16.2985889924488 2.4328565051177 14.4922679715542 9.49187405890051
15.0171531238214 18.6172079608263 6.51185074887403 12.7112115029717 6.20337867106379
-5.7255420684501 -16.3920145941293 -5.58737276445676 -12.0714766429275 -7.90935165715457
-4.41180182036963 -18.6540460932242 -4.77443158700147 -11.8938622300848 -11.223812344768
-11.025766197465 -13.6567739848877 -5.94580151580104 -17.702966467295 -9.22499576261253
10.3726973850284 15.130547958142 2.4304706912797 10.3021564610735 12.2109586750979
-6.01466810370015 -17.1255112693604 -3.41216801713156 -15.3133101187426 -8.14470678242889
4.52570685455898 17.9233752385759 8.51142195303482 15.502737008312 9.45281611881018
-10.063841708474 -15.6568046598136 -4.03102740603443 -9.5193058638141 -10.7309739132727
-12.033529064381 -11.083719534724 -4.99035988174615 -15.0221919246329 -13.0580458474242
5.06058225900163 15.9680035288208 6.32210998616289 13.1200997059112 10.2131746125645
-8.64756634345094 -17.7447068946375 -9.35686313827168 -13.4108475680834 -10.4168788243739
7.75774478599087 16.8418860493782 3.10354190078429 16.5495394386481 9.80720003180035
9.13089672898241 19.2553385849 6.43413355726063 15.5957207052316 7.44200014424615
